Std:Min:Sek;MSB A00;    ; ;MSB A01;    ; ;MSB A02;    ; ;MSB A03;    ; ;MSB A04;    ; ;MSB A05;    ; ;MSB A06;    ; ;MSB A07;    ; ;MSB A08;    ; ;MSB A09;    ; ;MSB A10;    ; ;MSB A11;    ; ;MSB A12;    ; ;MSB A13;    ; ;MSB A14;    ; ;MSB A15;    ; ;
000:00:39,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0025,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:39,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,1;m/s ;-; 0025,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:40,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:40,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:41,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:41,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:42,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:42,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:43,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:43,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:44,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:44,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:45,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:45,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:46,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:46,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:47,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:47,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:48,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:48,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:49,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-;-000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:49,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-;-000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:50,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:50,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:51,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,1;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:51,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:52,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,1;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:52,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,1;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:53,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:53,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:54,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:54,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:55,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:55,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:56,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-;-000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:56,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-;-000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:57,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-;-000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:57,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-;-000001;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:58,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:58,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:59,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:00:59,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:00,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:00,5; 0005,3;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:01,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:01,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:02,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:02,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:03,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:03,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,3;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:04,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,6;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:04,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,7;m/s ;-; 0025,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:05,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,7;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:05,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,5;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:06,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,5;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:06,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,5;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:07,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,5;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:07,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,3;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:08,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,3;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:08,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,1;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:09,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:09,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,5;V   ;-; 0000,0;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:10,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,4;V   ;-; 0004,7;A   ;-; 000000;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:10,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,0;V   ;-; 0016,7;A   ;-; 000002;mAh ;-; 000000;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:11,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,0;V   ;-; 0019,6;A   ;-; 000003;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:11,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,8;V   ;-; 0026,2;A   ;-; 000006;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:12,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,9;V   ;-; 0021,3;A   ;-; 000009;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:12,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0015,2;A   ;-; 000011;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0026,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:13,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,8;V   ;-; 0024,9;A   ;-; 000014;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0026,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:13,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0010,3;A   ;-; 000015;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0026,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:14,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,6;V   ;-; 0031,4;A   ;-; 000018;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0026,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:14,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,2;V   ;-; 0009,4;A   ;-; 000020;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0026,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:15,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0027,2;A   ;-; 000024;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0026,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:15,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,3;V   ;-; 0002,4;A   ;-; 000024;mAh ;-; 000000;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0026,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:16,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,4;V   ;-; 0000,0;A   ;-; 000025;mAh ;-; 000000;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0026,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:16,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,4;V   ;-; 0000,0;A   ;-; 000025;mAh ;-; 000000;m   ;-;-000001;m   ;-; 0000,2;m/s ;-; 0026,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:17,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,4;V   ;-; 0000,0;A   ;-; 000025;mAh ;-; 000000;m   ;-;-000001;m   ;-; 0000,3;m/s ;-; 0026,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:01:17,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,4;V   ;-; 0000,0;A   ;-; 000025;mAh ;-; 000000;m   ;-;-000001;m   ;-; 0000,2;m/s ;-; 0026,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
